Category,brand,brand_name_weight,full_price,name,sale_price,store,weight
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Organic Yellow Onion', ' 1 Count']",$1.68, Organic Yellow Onion,$0.99,Bristol Farms, 1 Count
Fresh Vegetable,Lakeside Organic Gardens,"['Lakeside Organic Gardens', ' Dill Organic', ' 1 Count']",$2.99, Dill Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Earth Exotics,"['Earth Exotics', ' Baby Zucchini Squash', ' 8 Ounce']",$4.29, Baby Zucchini Squash,na,Bristol Farms, 8 Ounce
Fresh Vegetable,Onions Sweet Org,"['Onions Sweet Org', ' 1 Pound']",$2.49, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Organic Sweet Potato', ' 1 Count']",$2.99, Organic Sweet Potato,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Chard Red Organic', ' 1 Count']",$2.49, Chard Red Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Kowalke Organics,"['Kowalke Organics', ' Alfalfa Sprouts Organic', ' 4 Ounce']",$1.99, Alfalfa Sprouts Organic,na,Bristol Farms, 4 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Cabbage Red', ' 1 Count']",$2.69, Cabbage Red,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Parsley Italian Organic', ' 1 Count']",$1.69, Parsley Italian Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Potato Yellow', ' 1 Count']",$1.69, Potato Yellow,na,Bristol Farms, 1 Count
Fresh Vegetable,Greens Collard Organic,"['Greens Collard Organic', ' 1 Count']",$2.49, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Melissa,"['Melissa', ' Fresh Peeled Garlic', ' 6 Ounce']",$4.49, Fresh Peeled Garlic,na,Bristol Farms, 6 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Onions Sweet Mayan', ' 1 Count']",$1.99, Onions Sweet Mayan,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Baby Arugula', ' 5 Ounce']",$4.29, Baby Arugula,na,Bristol Farms, 5 Ounce
Fresh Vegetable,Bluelake Green Beans,"['Bluelake Green Beans', ' 1 Each']",$1.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Cal-Organic Farms,"['Cal-Organic Farms', ' Organic Rainbow Carrots', ' 32 Ounce']",$2.99, Organic Rainbow Carrots,na,Bristol Farms, 32 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Parsley Regular Organic', ' 1 Count']",$1.69, Parsley Regular Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Yellow/Gold Potato Organic', ' 1 Count']",$1.99, Yellow/Gold Potato Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Organicgirl,"['Organicgirl', ' Organicgirl 50/50/ Salad Mix', ' 5 Ounce']",$5.99, Organicgirl 50/50/ Salad Mix,na,Bristol Farms, 5 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Fennel Organic', ' 1 Count']",$2.99, Fennel Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Cabbage Organic', ' 1 Count']",$2.49, Cabbage Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,na,['Sliced Brussel Sprouts'],$6.69,Sliced Brussel Sprouts,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Red Potato', ' 1 Count']",$1.49, Red Potato,na,Bristol Farms, 1 Count
Fresh Vegetable,Van Melle Mentos Mints,"['Van Melle Mentos Mints', ' Mixed Fruit', ' 1.32 oz']",$1.99, Mixed Fruit,na,Bristol Farms, 1.32 oz
Fresh Vegetable,Artichokes Large,"['Artichokes Large', ' 1 Count']",$3.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Squash Zucchini Organic (Itln),"['Squash Zucchini Organic (Itln)', ' 1 Each']",$1.49, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Organic Green Leaf Lettuce', ' 1 Count']",$2.49, Organic Green Leaf Lettuce,na,Bristol Farms, 1 Count
Fresh Vegetable,Onions Green,"['Onions Green', ' 1 Count']",$1.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Beets Red Bunch Organic,"['Beets Red Bunch Organic', ' 1 Count']",$2.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Beans Green Blue Lakes Organic,"['Beans Green Blue Lakes Organic', ' 1 Count']",$2.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Kenter Canyon Farms,"['Kenter Canyon Farms', ' Organic Sage', ' 1.25 Ounce']",$2.79, Organic Sage,na,Bristol Farms, 1.25 Ounce
Fresh Vegetable,Oregano Kenter Canyon Package,"['Oregano Kenter Canyon Package', ' 1 Count']",$2.79, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Organic Baby Bok Choy', ' 1 Count']",$3.99, Organic Baby Bok Choy,na,Bristol Farms, 1 Count
Fresh Vegetable,Organic,"['Organic', ' Micro Green Cilantro', ' 1.75 Ounce']",$3.99, Micro Green Cilantro,na,Bristol Farms, 1.75 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Red Cabbage Organic', ' 1 Count']",$1.69, Red Cabbage Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Gourmet Belgian Endive,"['Gourmet Belgian Endive', ' 1 Each']",$6.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Tomatillo']",$2.49, Tomatillo,na,Bristol Farms,na
Fresh Vegetable,Andy Boy,"['Andy Boy', ' Romaine Hearts', ' 20 Ounce']",$5.99, Romaine Hearts,na,Bristol Farms, 20 Ounce
Fresh Vegetable,Peppers Bell Orange Organic,"['Peppers Bell Orange Organic', ' 1 Pound']",$5.99, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Farmer'S Market,"[""Farmer'S Market"", ' Farmers Mrkt Org Pumpkin', ' 15 Ounce']",$3.29, Farmers Mrkt Org Pumpkin,na,Bristol Farms, 15 Ounce
Fresh Vegetable,Cucumber Hot House Hwlng,"['Cucumber Hot House Hwlng', ' 1 Count']",$1.49, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Yellow Squash', ' 1 Count']",$2.99, Yellow Squash,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Ginger Root', ' 1 Count']",$6.99, Ginger Root,na,Bristol Farms, 1 Count
Fresh Vegetable,Ready Pac,"['Ready Pac', ' Coleslaw', ' 1 Pound']",$1.99, Coleslaw,na,Bristol Farms, 1 Pound
Fresh Vegetable,Bean Sprouts - Bagged,"['Bean Sprouts - Bagged', ' 12 Ounce']",$1.99, 12 Ounce,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Asparagus Tips']",$7.99, Asparagus Tips,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Orangic Red Beets (3 Count)', ' 1 Bunch']",$2.99, Orangic Red Beets (3 Count),na,Bristol Farms, 1 Bunch
Fresh Vegetable,Clover Organic Farms,"['Clover Organic Farms', ' Organic Half & Half', ' 18 Ounce']",$2.49, Organic Half & Half,na,Bristol Farms, 18 Ounce
Fresh Vegetable,Melissa's,"[""Melissa's"", ' Ruby Gold Potatoes', ' 24 Ounce']",$5.99, Ruby Gold Potatoes,na,Bristol Farms, 24 Ounce
Fresh Vegetable,Melissa's Dried Shiitake Mushroom,"[""Melissa's Dried Shiitake Mushroom"", ' .5 oz Package (China)']",$2.99, .5 oz Package (China),na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Sandwich Flute Turkey Artichok', ' 9 Ounce']",$7.69, Sandwich Flute Turkey Artichok,na,Bristol Farms, 9 Ounce
Fresh Vegetable,Cal-Organic Rainbow Carrots,"['Cal-Organic Rainbow Carrots', ' 2 Pound']",$3.49, 2 Pound,na,Bristol Farms,na
Fresh Vegetable,Peppers Bell Red Organic,"['Peppers Bell Red Organic', ' 1 Pound']",$5.99, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Boston Butter Lettuce,"['Boston Butter Lettuce', ' 1 Each']",$1.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Sweet Onion', ' 1 Count']",$1.99, Sweet Onion,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Pl Baby Spinach', ' 5 Ounce']",$4.29, Pl Baby Spinach,na,Bristol Farms, 5 Ounce
Fresh Vegetable,Radish Red,"['Radish Red', ' 1 Count']",$2.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Portobella Mushroom,"['Portobella Mushroom', ' 1 Count']",$8.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Kenter Canyon,"['Kenter Canyon', ' Kenter Canyon Organic Tarragon', ' 1.25 Ounce']",$2.79, Kenter Canyon Organic Tarragon,na,Bristol Farms, 1.25 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Parsnip', ' 1 Count']",$2.99, Parsnip,na,Bristol Farms, 1 Count
Fresh Vegetable,Plum Organics,"['Plum Organics', ' Blueberry Pear Carrot', ' 4 Ounce']",$1.89, Blueberry Pear Carrot,na,Bristol Farms, 4 Ounce
Fresh Vegetable,Organic Produce,"['Organic Produce', ' Shallots Organic', ' 3 Ounce']",$3.49, Shallots Organic,na,Bristol Farms, 3 Ounce
Fresh Vegetable,Reese,"['Reese', ' Quartered Artichoke Hearts', ' 14 Ounce']",$3.79, Quartered Artichoke Hearts,na,Bristol Farms, 14 Ounce
Fresh Vegetable,Radish Red Organic,"['Radish Red Organic', ' 1 Count']",$2.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Kenter Canyon Farms,"['Kenter Canyon Farms', ' Organic Bay Leaf', ' 1.25 Ounce']",$2.79, Organic Bay Leaf,na,Bristol Farms, 1.25 Ounce
Fresh Vegetable,Mrs. Cubbison's Crouton,"[""Mrs. Cubbison's Crouton"", ' Texas Toast Butter And Garlic', ' 9 Count']",$2.99, Texas Toast Butter And Garlic,$2.79,Bristol Farms, 9 Count
Fresh Vegetable,Artichokes Large,"['Artichokes Large', ' 1 Count']",$3.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Melissa's,"[""Melissa's"", ' Thai Chile', ' 2 Ounce']",$4.99, Thai Chile,na,Bristol Farms, 2 Ounce
Fresh Vegetable,Fresh Crisp Radicchio,"['Fresh Crisp Radicchio', ' 1 Each']",$3.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Jicama', ' 1 Count']",$1.50, Jicama,na,Bristol Farms, 1 Count
Fresh Vegetable,Broccoli Rabe (Rappini),"['Broccoli Rabe (Rappini)', ' 1 Count']",$4.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Candied Walnuts', ' 7 Ounce']",$21.99, Candied Walnuts,na,Bristol Farms, 7 Ounce
Fresh Vegetable,Locally Grown,"['Locally Grown', ' Spring Mix', ' 12 Ounce']",$6.29, Spring Mix,na,Bristol Farms, 12 Ounce
Fresh Vegetable,Onions White Organic,"['Onions White Organic', ' 1 Pound']",$2.99, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Kenter Canyon Farms,"['Kenter Canyon Farms', ' Cilantro Organic', ' 16.2 Ounce']",$2.79, Cilantro Organic,na,Bristol Farms, 16.2 Ounce
Fresh Vegetable,Asparagus Green Organic,"['Asparagus Green Organic', ' 1 Each']",$7.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Rhubarb', ' 1 Count']",$6.99, Rhubarb,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Purple Top Turnips', ' 1 Count']",$2.49, Purple Top Turnips,na,Bristol Farms, 1 Count
Fresh Vegetable,Melissa's,"[""Melissa's"", ' Peppers Shishito', ' 8 Ounce']",$5.49, Peppers Shishito,na,Bristol Farms, 8 Ounce
Fresh Vegetable,Bristol's Own,"[""Bristol's Own"", ' Italian Chopped Tomatoes', ' 14.28 Ounce']",$2.49, Italian Chopped Tomatoes,na,Bristol Farms, 14.28 Ounce
Fresh Vegetable,Lakeside Organic Gardens,"['Lakeside Organic Gardens', ' Beets Golden Bunch Organic', ' 1 Count']",$2.99, Beets Golden Bunch Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Melissa's,"[""Melissa's"", ' Turmeric Root', ' 8 Ounce']",$9.99, Turmeric Root,na,Bristol Farms, 8 Ounce
Fresh Vegetable,Woodstock,"['Woodstock', ' Wdstk Mixed Mushrooms', ' 10 Ounce']",$4.29, Wdstk Mixed Mushrooms,na,Bristol Farms, 10 Ounce
Fresh Vegetable,Earth Exotics,"['Earth Exotics', ' Asparagus Tips', ' 8 Ounce']",$4.29, Asparagus Tips,na,Bristol Farms, 8 Ounce
Fresh Vegetable,Porcini,"['Porcini', ' 0.5 Ounce']",$4.49, 0.5 Ounce,na,Bristol Farms,na
Fresh Vegetable,Ready Pac,"['Ready Pac', ' La Fayette Salad', ' 7 Ounce']",$2.99, La Fayette Salad,na,Bristol Farms, 7 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Organic Micro Green Arugula', ' 1.75 Ounce']",$3.99, Organic Micro Green Arugula,na,Bristol Farms, 1.75 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Purple Cauliflower', ' 1 Count']",$4.99, Purple Cauliflower,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Brown Mushrooms']",$5.99, Brown Mushrooms,na,Bristol Farms,na
Fresh Vegetable,Organic Potato Russet,"['Organic Potato Russet', ' 1 Each']",$1.69, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Green Cabbage,"['Green Cabbage', ' 1 Head']",$1.49, 1 Head,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Leeks', ' 1 Count']",$3.49, Leeks,na,Bristol Farms, 1 Count
Fresh Vegetable,Celery Root,"['Celery Root', ' 1 Count']",$3.49, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Organic Table Carrots,"['Organic Table Carrots', ' 1 Each']",$1.49, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Tomatoes Heirloom Organic', ' 1 Count']",$5.99, Tomatoes Heirloom Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Squash Acorn Tablequeen Organic', ' 1 Count']",$1.99, Squash Acorn Tablequeen Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Lakeside Organics,"['Lakeside Organics', ' Organic Kale', ' 9 Ounce']",$2.49, Organic Kale,na,Bristol Farms, 9 Ounce
Fresh Vegetable,Mushrooms Packged Organic Bunashieji,"['Mushrooms Packged Organic Bunashieji', ' 3.5 Ounce']",$5.99, 3.5 Ounce,na,Bristol Farms,na
Fresh Vegetable,Spicy Tuna Avocado Roll,"['Spicy Tuna Avocado Roll', ' 4 Ounce', ' 4 Pack']",$5.99, 4 Ounce,na,Bristol Farms, 4 Pack
Fresh Vegetable,Exotic,"['Exotic', ' Carrot Baby Peeled Bag Conventional', ' 8 Ounce']",$4.29, Carrot Baby Peeled Bag Conventional,na,Bristol Farms, 8 Ounce
Fresh Vegetable,Bristol's Own,"[""Bristol's Own"", ' Organic Italian Chopped Tomatoes', ' 15 Ounce']",$2.89, Organic Italian Chopped Tomatoes,na,Bristol Farms, 15 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Organic Red Chard', ' 4 Ounce']",$2.49, Organic Red Chard,na,Bristol Farms, 4 Ounce
Fresh Vegetable,Onion Seet Organic,"['Onion Seet Organic', ' 1 Each']",$1.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Watercress', ' 1 Count']",$2.99, Watercress,na,Bristol Farms, 1 Count
Fresh Vegetable,Ready Pac,"['Ready Pac', ' Ready Pac Spring Mix', ' 5 Ounce']",$2.99, Ready Pac Spring Mix,na,Bristol Farms, 5 Ounce
Fresh Vegetable,na,['Almonds Blanched Slivered'],$13.99,Almonds Blanched Slivered,na,Bristol Farms,na
Fresh Vegetable,Woodstock,"['Woodstock', ' Whole Edamame', ' 10 Ounce']",$3.29, Whole Edamame,na,Bristol Farms, 10 Ounce
Fresh Vegetable,Carrots Bunch Organic ,"['Carrots Bunch Organic ', ' 24 Count']",$2.49, 24 Count,na,Bristol Farms,na
Fresh Vegetable,Lemon Grass,"['Lemon Grass', ' 1 Count']",$3.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Green Organic Gabbage', ' 1 Count']",$1.29, Green Organic Gabbage,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Pl Baby Romaine', ' 5 Ounce']",$4.29, Pl Baby Romaine,na,Bristol Farms, 5 Ounce
Fresh Vegetable,Ams,"['Ams', ' Shelled English Peas', ' 1 Each']",$4.29, Shelled English Peas,na,Bristol Farms, 1 Each
Fresh Vegetable,Lakeside Organic Gardens,"['Lakeside Organic Gardens', ' Organic Dandelion', ' 6 Ounce']",$3.99, Organic Dandelion,na,Bristol Farms, 6 Ounce
Fresh Vegetable,Organicgirl,"['Organicgirl', ' Organicgirl Baby Spring Mix', ' 5 Ounce']",$5.99, Organicgirl Baby Spring Mix,na,Bristol Farms, 5 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Greens Collard Organic', ' 1 Count']",$2.49, Greens Collard Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Melissa's,"[""Melissa's"", ' Baby Purple Potatoes', ' 24 Ounce']",$5.99, Baby Purple Potatoes,na,Bristol Farms, 24 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Carrots Loose Rainbow']",$1.99, Carrots Loose Rainbow,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Fennel (Bulb)', ' 1 Count']",$2.99, Fennel (Bulb),na,Bristol Farms, 1 Count
Fresh Vegetable,Altoids Arctic Mints,"['Altoids Arctic Mints', ' Wintergreen', ' 1.2 oz']",$1.99, Wintergreen,na,Bristol Farms, 1.2 oz
Fresh Vegetable,Radish Daikon Org,"['Radish Daikon Org', ' 1 Pound']",$1.99, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Carmelina,"['Carmelina', ' Carmela Chopped Tomato', ' 14.28 Ounce']",$2.79, Carmela Chopped Tomato,na,Bristol Farms, 14.28 Ounce
Fresh Vegetable,Nevo,"['Nevo', ' Organic Kale & White Bean Ravioli', ' 5.38 Ounce']",$7.99, Organic Kale & White Bean Ravioli,na,Bristol Farms, 5.38 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Orange Cauliflower', ' 1 Count']",$4.99, Orange Cauliflower,na,Bristol Farms, 1 Count
Fresh Vegetable,Romanesco Organic,"['Romanesco Organic', ' 1 Each']",$2.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Turnips Purple Top Organic,"['Turnips Purple Top Organic', ' 1 Each']",$1.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Organic Yellow Bell Peppers,"['Organic Yellow Bell Peppers', ' 1 Each']",$5.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,Cucumbers Baby Organic,"['Cucumbers Baby Organic', ' 1 Pound']",$2.49, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Welpac,"['Welpac', ' Musubi Nori Dried Seaweed', ' 1 Ounce']",$5.59, Musubi Nori Dried Seaweed,na,Bristol Farms, 1 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Chard Green Organic', ' 1 Count']",$2.49, Chard Green Organic,na,Bristol Farms, 1 Count
Fresh Vegetable,Tomatoes Roma Org,"['Tomatoes Roma Org', ' 1 Each']",$2.99, 1 Each,na,Bristol Farms,na
Fresh Vegetable,More Than Gourmet Classic French Demi-Glace,"['More Than Gourmet Classic French Demi-Glace', ' 1.5 Ounce']",$5.99, 1.5 Ounce,na,Bristol Farms,na
Fresh Vegetable,Jeff's Naturals Cherry Peppers Hot,"[""Jeff's Naturals Cherry Peppers Hot"", ' Sliced', ' 12 Oz']",$3.69, Sliced,na,Bristol Farms, 12 Oz
Fresh Vegetable,Earthbound Farm,"['Earthbound Farm', ' Organic Kale', ' 8 Ounce']",$3.99, Organic Kale,na,Bristol Farms, 8 Ounce
Fresh Vegetable,Cipolline Onions,"['Cipolline Onions', ' 8 Ounce']",$4.99, 8 Ounce,na,Bristol Farms,na
Fresh Vegetable,Onions Shallots Organic,"['Onions Shallots Organic', ' 1 Pound']",$6.99, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Melissas Artichoke Hearts,"['Melissas Artichoke Hearts', ' 6 Ounce']",$6.99, 6 Ounce,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Package Baby Red Beets', ' 8 Ounce']",$3.99, Package Baby Red Beets,na,Bristol Farms, 8 Ounce
Fresh Vegetable,Vegetable Roll,"['Vegetable Roll', ' 8 Ounce', ' 8 Pack']",$8.89, 8 Ounce,na,Bristol Farms, 8 Pack
Fresh Vegetable,Romanesco Baby,"['Romanesco Baby', ' 1 Count']",$2.69, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Corn Bi Color Cello,"['Corn Bi Color Cello', ' 4 Count']",$5.99, 4 Count,na,Bristol Farms,na
Fresh Vegetable,Melissas French Beans,"['Melissas French Beans', ' 8 Ounce']",$7.99, 8 Ounce,na,Bristol Farms,na
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Baby Green Cauliflower', ' 1 Count']",$2.69, Baby Green Cauliflower,na,Bristol Farms, 1 Count
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Flatbread Tuna Salad Cold', ' 10 Ounce']",$7.49, Flatbread Tuna Salad Cold,na,Bristol Farms, 10 Ounce
Fresh Vegetable,na,['Peloponnese Whole Sweet Peppers -- 16.5 oz'],$6.99,Peloponnese Whole Sweet Peppers -- 16.5 oz,na,Bristol Farms,na
Fresh Vegetable,Broccoli Cauliflower & Carrots,"['Broccoli Cauliflower & Carrots', ' 1 Pound']",$7.99, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Artichokes Large Organic,"['Artichokes Large Organic', ' 1 Count']",$5.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Chard Green Organic,"['Chard Green Organic', ' 1 Count']",$2.49, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Cello Carrots Organic,"['Cello Carrots Organic', ' 5 Pound']",$6.99, 5 Pound,na,Bristol Farms,na
Fresh Vegetable,Signature,"['Signature', ' Medley', ' 1 Each']",$4.99, Medley,na,Bristol Farms, 1 Each
Fresh Vegetable,Delight,"['Delight', ' Cherry On Vine', ' 1 Each']",$4.99, Cherry On Vine,na,Bristol Farms, 1 Each
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' Organic Sweet Onion', ' 1 Each']",$3.99, Organic Sweet Onion,na,Bristol Farms, 1 Each
Fresh Vegetable,Organic,"['Organic', ' Micro Green Mix', ' 1.75 Ounce']",$3.99, Micro Green Mix,na,Bristol Farms, 1.75 Ounce
Fresh Vegetable,Bristol Farms,"['Bristol Farms', ' SlicedShiitake Guans', ' 1 Each']",$4.99, SlicedShiitake Guans,na,Bristol Farms, 1 Each
Fresh Vegetable,Tomtastic,"['Tomtastic', ' Yellow Cherry', ' 1 Each']",$4.99, Yellow Cherry,na,Bristol Farms, 1 Each
Fresh Vegetable,Melissas,"['Melissas', ' Pee Wee Dutch Yellow Potatoes', ' 3 Pound']",$8.99, Pee Wee Dutch Yellow Potatoes,na,Bristol Farms, 3 Pound
Fresh Vegetable,People,"['People', ' 1 Count']",$5.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Fra Mani Salt & Pepper Sausage,"['Fra Mani Salt & Pepper Sausage', ' 12 Ounce']",$7.99, 12 Ounce,$5.99,Bristol Farms,na
Fresh Vegetable,Lacinato Kale,"['Lacinato Kale', ' 1 Count']",$2.49, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Melissa Elephant Garlic Bulb,"['Melissa Elephant Garlic Bulb', ' 1 Count']",$4.49, 1 Count,na,Bristol Farms,na
Fresh Vegetable,Cauliflower Orange,"['Cauliflower Orange', ' 1 Pound']",$3.99, 1 Pound,na,Bristol Farms,na
Fresh Vegetable,Jalapeno Chile,"['Jalapeno Chile', ' 1 Count']",$2.99, 1 Count,na,Bristol Farms,na
Fresh Vegetable,na,['WATERCRESS NOG'],$1.99,WATERCRESS NOG,na,Bristol Farms,na
Beef,Bristol Farms,"['Bristol Farms', ' Organic Grass Fed Ground Beef 80/20']",$10.49, Organic Grass Fed Ground Beef 80/20,na,Bristol Farms,na
Beef,Bristol Farms,"['Bristol Farms', ' Wagyu Grass Fed Patties Ground Beef']",$9.49, Wagyu Grass Fed Patties Ground Beef,na,Bristol Farms,na
Beef,na,['Ground Beef 22%'],$6.49,Ground Beef 22%,na,Bristol Farms,na
Beef,na,['Ground Sirloin'],$10.99,Ground Sirloin,na,Bristol Farms,na
Beef,na,['Beef Flank Steak'],$13.99,Beef Flank Steak,na,Bristol Farms,na
Beef,na,['Ground Beef 15%'],$7.49,Ground Beef 15%,$5.99,Bristol Farms,na
Beef,na,['Beef Flap Meat Strips'],$13.99,Beef Flap Meat Strips,na,Bristol Farms,na
Beef,na,['Mortadella Imported'],$9.99,Mortadella Imported,na,Bristol Farms,na
Beef,na,['Beef Loin NY Prime'],$27.98,Beef Loin NY Prime,$19.99,Bristol Farms,na
Beef,na,['Beef Loin New York'],$18.98,Beef Loin New York,$15.99,Bristol Farms,na
Beef,na,['Beef Rib Eye Steak Lip On'],$18.99,Beef Rib Eye Steak Lip On,na,Bristol Farms,na
Beef,na,['London Broil Top Round'],$15.99,London Broil Top Round,$12.49,Bristol Farms,na
Beef,na,['Ham Honey Maple'],$12.99,Ham Honey Maple,$8.99,Bristol Farms,na
Beef,Bristol Farms,"['Bristol Farms', ' Wagyu Skirt Steak']",$16.99, Wagyu Skirt Steak,na,Bristol Farms,na
Beef,na,['Beef Loin Filet Steak'],$29.99,Beef Loin Filet Steak,na,Bristol Farms,na
Beef,na,['Ground Beef Patties 22%'],$7.49,Ground Beef Patties 22%,na,Bristol Farms,na
Beef,Open Prairie,"['Open Prairie', ' Grass Fed Tri Tip Roast']",$14.99, Grass Fed Tri Tip Roast,na,Bristol Farms,na
Beef,Bristol Farms,"['Bristol Farms', ' Big Time Tri-Tip Marinade Uncooked', ' 1 Pound']",$10.99, Big Time Tri-Tip Marinade Uncooked,na,Bristol Farms, 1 Pound
Beef,Bristol Farms,"['Bristol Farms', ' Beef Bone Marrow']",$3.99, Beef Bone Marrow,na,Bristol Farms,na
Beef,na,['Organic Grass Fed Beef Rybeye Steak'],$18.99,Organic Grass Fed Beef Rybeye Steak,na,Bristol Farms,na
Beef,na,['Beef Ribeye Steak Prime'],$29.99,Beef Ribeye Steak Prime,na,Bristol Farms,na
Beef,na,['Beef Loin Porterhouse'],$19.99,Beef Loin Porterhouse,na,Bristol Farms,na
